uid,index,name,display_name,category,subcategory,kind,item,variant,style,label,tags,master_svg,png_path_template
NEO00111,111,things_tools_lamp_badge_01,lamp badge 1,things_tools,things_tools,things_tools,lamp,1,badge,LAM,things_tools;lamp;badge;neutrino;emoji,svg/master/things_tools_lamp_badge_01.svg,png/{theme}/{size}/things_tools_lamp_badge_01.png
NEO00112,112,things_tools_candle_stripe_01,candle stripe 1,things_tools,things_tools,things_tools,candle,1,stripe,CAN,things_tools;candle;stripe;neutrino;emoji,svg/master/things_tools_candle_stripe_01.svg,png/{theme}/{size}/things_tools_candle_stripe_01.png
NEO00113,113,things_tools_flashlight_dot_01,flashlight dot 1,things_tools,things_tools,things_tools,flashlight,1,dot,FLA,things_tools;flashlight;dot;neutrino;emoji,svg/master/things_tools_flashlight_dot_01.svg,png/{theme}/{size}/things_tools_flashlight_dot_01.png
NEO00114,114,things_tools_book_ring_01,book ring 1,things_tools,things_tools,things_tools,book,1,ring,BOO,things_tools;book;ring;neutrino;emoji,svg/master/things_tools_book_ring_01.svg,png/{theme}/{size}/things_tools_book_ring_01.png
NEO00115,115,things_tools_notebook_shadow_01,notebook shadow 1,things_tools,things_tools,things_tools,notebook,1,shadow,NOT,things_tools;notebook;shadow;neutrino;emoji,svg/master/things_tools_notebook_shadow_01.svg,png/{theme}/{size}/things_tools_notebook_shadow_01.png
NEO00116,116,things_tools_scroll_orbit_01,scroll orbit 1,things_tools,things_tools,things_tools,scroll,1,orbit,SCR,things_tools;scroll;orbit;neutrino;emoji,svg/master/things_tools_scroll_orbit_01.svg,png/{theme}/{size}/things_tools_scroll_orbit_01.png
NEO00117,117,things_tools_map_leaf_01,map leaf 1,things_tools,things_tools,things_tools,map,1,leaf,MAP,things_tools;map;leaf;neutrino;emoji,svg/master/things_tools_map_leaf_01.svg,png/{theme}/{size}/things_tools_map_leaf_01.png
NEO00118,118,things_tools_compass_star_01,compass star 1,things_tools,things_tools,things_tools,compass,1,star,COM,things_tools;compass;star;neutrino;emoji,svg/master/things_tools_compass_star_01.svg,png/{theme}/{size}/things_tools_compass_star_01.png
NEO00119,119,things_tools_magnet_heart_01,magnet heart 1,things_tools,things_tools,things_tools,magnet,1,heart,MAG,things_tools;magnet;heart;neutrino;emoji,svg/master/things_tools_magnet_heart_01.svg,png/{theme}/{size}/things_tools_magnet_heart_01.png
NEO00120,120,things_tools_hammer_bolt_01,hammer bolt 1,things_tools,things_tools,things_tools,hammer,1,bolt,HAM,things_tools;hammer;bolt;neutrino;emoji,svg/master/things_tools_hammer_bolt_01.svg,png/{theme}/{size}/things_tools_hammer_bolt_01.png
NEO00121,121,things_tools_wrench_check_01,wrench check 1,things_tools,things_tools,things_tools,wrench,1,check,WRE,things_tools;wrench;check;neutrino;emoji,svg/master/things_tools_wrench_check_01.svg,png/{theme}/{size}/things_tools_wrench_check_01.png
NEO00122,122,things_tools_screwdriver_plus_01,screwdriver plus 1,things_tools,things_tools,things_tools,screwdriver,1,plus,SCR,things_tools;screwdriver;plus;neutrino;emoji,svg/master/things_tools_screwdriver_plus_01.svg,png/{theme}/{size}/things_tools_screwdriver_plus_01.png
NEO00123,123,things_tools_pliers_minus_01,pliers minus 1,things_tools,things_tools,things_tools,pliers,1,minus,PLI,things_tools;pliers;minus;neutrino;emoji,svg/master/things_tools_pliers_minus_01.svg,png/{theme}/{size}/things_tools_pliers_minus_01.png
NEO00124,124,things_tools_saw_alert_01,saw alert 1,things_tools,things_tools,things_tools,saw,1,alert,SAW,things_tools;saw;alert;neutrino;emoji,svg/master/things_tools_saw_alert_01.svg,png/{theme}/{size}/things_tools_saw_alert_01.png
NEO00125,125,things_tools_axe_music_01,axe music 1,things_tools,things_tools,things_tools,axe,1,music,AXE,things_tools;axe;music;neutrino;emoji,svg/master/things_tools_axe_music_01.svg,png/{theme}/{size}/things_tools_axe_music_01.png
NEO00126,126,things_tools_shovel_motion_01,shovel motion 1,things_tools,things_tools,things_tools,shovel,1,motion,SHO,things_tools;shovel;motion;neutrino;emoji,svg/master/things_tools_shovel_motion_01.svg,png/{theme}/{size}/things_tools_shovel_motion_01.png
NEO00127,127,things_tools_pickaxe_sleep_01,pickaxe sleep 1,things_tools,things_tools,things_tools,pickaxe,1,sleep,PIC,things_tools;pickaxe;sleep;neutrino;emoji,svg/master/things_tools_pickaxe_sleep_01.svg,png/{theme}/{size}/things_tools_pickaxe_sleep_01.png
NEO00128,128,things_tools_broom_glow_01,broom glow 1,things_tools,things_tools,things_tools,broom,1,glow,BRO,things_tools;broom;glow;neutrino;emoji,svg/master/things_tools_broom_glow_01.svg,png/{theme}/{size}/things_tools_broom_glow_01.png
NEO00129,129,things_tools_brush_double_01,brush double 1,things_tools,things_tools,things_tools,brush,1,double,BRU,things_tools;brush;double;neutrino;emoji,svg/master/things_tools_brush_double_01.svg,png/{theme}/{size}/things_tools_brush_double_01.png
NEO00130,130,things_tools_umbrella_tiny_01,umbrella tiny 1,things_tools,things_tools,things_tools,umbrella,1,tiny,UMB,things_tools;umbrella;tiny;neutrino;emoji,svg/master/things_tools_umbrella_tiny_01.svg,png/{theme}/{size}/things_tools_umbrella_tiny_01.png
NEO00131,131,things_tools_glasses_round_01,glasses round 1,things_tools,things_tools,things_tools,glasses,1,round,GLA,things_tools;glasses;round;neutrino;emoji,svg/master/things_tools_glasses_round_01.svg,png/{theme}/{size}/things_tools_glasses_round_01.png
NEO00132,132,things_tools_sunglasses_square_01,sunglasses square 1,things_tools,things_tools,things_tools,sunglasses,1,square,SUN,things_tools;sunglasses;square;neutrino;emoji,svg/master/things_tools_sunglasses_square_01.svg,png/{theme}/{size}/things_tools_sunglasses_square_01.png
NEO00133,133,things_tools_crown_plain_01,crown plain 1,things_tools,things_tools,things_tools,crown,1,plain,CRO,things_tools;crown;plain;neutrino;emoji,svg/master/things_tools_crown_plain_01.svg,png/{theme}/{size}/things_tools_crown_plain_01.png
NEO00134,134,things_tools_ring_sparkle_01,ring sparkle 1,things_tools,things_tools,things_tools,ring,1,sparkle,RIN,things_tools;ring;sparkle;neutrino;emoji,svg/master/things_tools_ring_sparkle_01.svg,png/{theme}/{size}/things_tools_ring_sparkle_01.png
NEO00135,135,things_tools_gem_badge_01,gem badge 1,things_tools,things_tools,things_tools,gem,1,badge,GEM,things_tools;gem;badge;neutrino;emoji,svg/master/things_tools_gem_badge_01.svg,png/{theme}/{size}/things_tools_gem_badge_01.png
NEO00136,136,things_tools_coin_stripe_01,coin stripe 1,things_tools,things_tools,things_tools,coin,1,stripe,COI,things_tools;coin;stripe;neutrino;emoji,svg/master/things_tools_coin_stripe_01.svg,png/{theme}/{size}/things_tools_coin_stripe_01.png
NEO00137,137,things_tools_wallet_dot_01,wallet dot 1,things_tools,things_tools,things_tools,wallet,1,dot,WAL,things_tools;wallet;dot;neutrino;emoji,svg/master/things_tools_wallet_dot_01.svg,png/{theme}/{size}/things_tools_wallet_dot_01.png
NEO00138,138,things_tools_ticket_ring_01,ticket ring 1,things_tools,things_tools,things_tools,ticket,1,ring,TIC,things_tools;ticket;ring;neutrino;emoji,svg/master/things_tools_ticket_ring_01.svg,png/{theme}/{size}/things_tools_ticket_ring_01.png
NEO00139,139,things_tools_tag_shadow_01,tag shadow 1,things_tools,things_tools,things_tools,tag,1,shadow,TAG,things_tools;tag;shadow;neutrino;emoji,svg/master/things_tools_tag_shadow_01.svg,png/{theme}/{size}/things_tools_tag_shadow_01.png
NEO00140,140,things_tools_gift_orbit_01,gift orbit 1,things_tools,things_tools,things_tools,gift,1,orbit,GIF,things_tools;gift;orbit;neutrino;emoji,svg/master/things_tools_gift_orbit_01.svg,png/{theme}/{size}/things_tools_gift_orbit_01.png
NEO00141,141,things_tools_balloon_leaf_01,balloon leaf 1,things_tools,things_tools,things_tools,balloon,1,leaf,BAL,things_tools;balloon;leaf;neutrino;emoji,svg/master/things_tools_balloon_leaf_01.svg,png/{theme}/{size}/things_tools_balloon_leaf_01.png
NEO00142,142,things_tools_mail_star_01,mail star 1,things_tools,things_tools,things_tools,mail,1,star,MAI,things_tools;mail;star;neutrino;emoji,svg/master/things_tools_mail_star_01.svg,png/{theme}/{size}/things_tools_mail_star_01.png
NEO00143,143,things_tools_envelope_heart_01,envelope heart 1,things_tools,things_tools,things_tools,envelope,1,heart,ENV,things_tools;envelope;heart;neutrino;emoji,svg/master/things_tools_envelope_heart_01.svg,png/{theme}/{size}/things_tools_envelope_heart_01.png
NEO00144,144,things_tools_package_bolt_01,package bolt 1,things_tools,things_tools,things_tools,package,1,bolt,PAC,things_tools;package;bolt;neutrino;emoji,svg/master/things_tools_package_bolt_01.svg,png/{theme}/{size}/things_tools_package_bolt_01.png
NEO00145,145,things_tools_calendar_check_01,calendar check 1,things_tools,things_tools,things_tools,calendar,1,check,CAL,things_tools;calendar;check;neutrino;emoji,svg/master/things_tools_calendar_check_01.svg,png/{theme}/{size}/things_tools_calendar_check_01.png
NEO00146,146,things_tools_pin_plus_01,pin plus 1,things_tools,things_tools,things_tools,pin,1,plus,PIN,things_tools;pin;plus;neutrino;emoji,svg/master/things_tools_pin_plus_01.svg,png/{theme}/{size}/things_tools_pin_plus_01.png
NEO00147,147,things_tools_pushpin_minus_01,pushpin minus 1,things_tools,things_tools,things_tools,pushpin,1,minus,PUS,things_tools;pushpin;minus;neutrino;emoji,svg/master/things_tools_pushpin_minus_01.svg,png/{theme}/{size}/things_tools_pushpin_minus_01.png
NEO00148,148,things_tools_paperclip_alert_01,paperclip alert 1,things_tools,things_tools,things_tools,paperclip,1,alert,PAP,things_tools;paperclip;alert;neutrino;emoji,svg/master/things_tools_paperclip_alert_01.svg,png/{theme}/{size}/things_tools_paperclip_alert_01.png
NEO00149,149,things_tools_scissors_music_01,scissors music 1,things_tools,things_tools,things_tools,scissors,1,music,SCI,things_tools;scissors;music;neutrino;emoji,svg/master/things_tools_scissors_music_01.svg,png/{theme}/{size}/things_tools_scissors_music_01.png
NEO00150,150,things_tools_ruler_motion_01,ruler motion 1,things_tools,things_tools,things_tools,ruler,1,motion,RUL,things_tools;ruler;motion;neutrino;emoji,svg/master/things_tools_ruler_motion_01.svg,png/{theme}/{size}/things_tools_ruler_motion_01.png
NEO00151,151,things_tools_pencil_sleep_01,pencil sleep 1,things_tools,things_tools,things_tools,pencil,1,sleep,PEN,things_tools;pencil;sleep;neutrino;emoji,svg/master/things_tools_pencil_sleep_01.svg,png/{theme}/{size}/things_tools_pencil_sleep_01.png
NEO00152,152,things_tools_pen_glow_01,pen glow 1,things_tools,things_tools,things_tools,pen,1,glow,PEN,things_tools;pen;glow;neutrino;emoji,svg/master/things_tools_pen_glow_01.svg,png/{theme}/{size}/things_tools_pen_glow_01.png
NEO00153,153,things_tools_paintbrush_double_01,paintbrush double 1,things_tools,things_tools,things_tools,paintbrush,1,double,PAI,things_tools;paintbrush;double;neutrino;emoji,svg/master/things_tools_paintbrush_double_01.svg,png/{theme}/{size}/things_tools_paintbrush_double_01.png
NEO00154,154,things_tools_palette_tiny_01,palette tiny 1,things_tools,things_tools,things_tools,palette,1,tiny,PAL,things_tools;palette;tiny;neutrino;emoji,svg/master/things_tools_palette_tiny_01.svg,png/{theme}/{size}/things_tools_palette_tiny_01.png
NEO00155,155,things_tools_microphone_round_01,microphone round 1,things_tools,things_tools,things_tools,microphone,1,round,MIC,things_tools;microphone;round;neutrino;emoji,svg/master/things_tools_microphone_round_01.svg,png/{theme}/{size}/things_tools_microphone_round_01.png
NEO00156,156,things_tools_speaker_square_01,speaker square 1,things_tools,things_tools,things_tools,speaker,1,square,SPE,things_tools;speaker;square;neutrino;emoji,svg/master/things_tools_speaker_square_01.svg,png/{theme}/{size}/things_tools_speaker_square_01.png
NEO00157,157,things_tools_headphone_plain_01,headphone plain 1,things_tools,things_tools,things_tools,headphone,1,plain,HEA,things_tools;headphone;plain;neutrino;emoji,svg/master/things_tools_headphone_plain_01.svg,png/{theme}/{size}/things_tools_headphone_plain_01.png
NEO00158,158,things_tools_radio_sparkle_01,radio sparkle 1,things_tools,things_tools,things_tools,radio,1,sparkle,RAD,things_tools;radio;sparkle;neutrino;emoji,svg/master/things_tools_radio_sparkle_01.svg,png/{theme}/{size}/things_tools_radio_sparkle_01.png
NEO00159,159,things_tools_camera_badge_01,camera badge 1,things_tools,things_tools,things_tools,camera,1,badge,CAM,things_tools;camera;badge;neutrino;emoji,svg/master/things_tools_camera_badge_01.svg,png/{theme}/{size}/things_tools_camera_badge_01.png
NEO00160,160,things_tools_telescope_stripe_01,telescope stripe 1,things_tools,things_tools,things_tools,telescope,1,stripe,TEL,things_tools;telescope;stripe;neutrino;emoji,svg/master/things_tools_telescope_stripe_01.svg,png/{theme}/{size}/things_tools_telescope_stripe_01.png
NEO00161,161,things_tools_microscope_dot_01,microscope dot 1,things_tools,things_tools,things_tools,microscope,1,dot,MIC,things_tools;microscope;dot;neutrino;emoji,svg/master/things_tools_microscope_dot_01.svg,png/{theme}/{size}/things_tools_microscope_dot_01.png
NEO00162,162,things_tools_test_tube_ring_01,test tube ring 1,things_tools,things_tools,things_tools,test_tube,1,ring,TT,things_tools;test_tube;ring;neutrino;emoji,svg/master/things_tools_test_tube_ring_01.svg,png/{theme}/{size}/things_tools_test_tube_ring_01.png
NEO00163,163,things_tools_beaker_shadow_01,beaker shadow 1,things_tools,things_tools,things_tools,beaker,1,shadow,BEA,things_tools;beaker;shadow;neutrino;emoji,svg/master/things_tools_beaker_shadow_01.svg,png/{theme}/{size}/things_tools_beaker_shadow_01.png
NEO00164,164,things_tools_thread_orbit_01,thread orbit 1,things_tools,things_tools,things_tools,thread,1,orbit,THR,things_tools;thread;orbit;neutrino;emoji,svg/master/things_tools_thread_orbit_01.svg,png/{theme}/{size}/things_tools_thread_orbit_01.png
NEO00165,165,things_tools_yarn_leaf_01,yarn leaf 1,things_tools,things_tools,things_tools,yarn,1,leaf,YAR,things_tools;yarn;leaf;neutrino;emoji,svg/master/things_tools_yarn_leaf_01.svg,png/{theme}/{size}/things_tools_yarn_leaf_01.png
NEO00166,166,things_tools_needle_star_01,needle star 1,things_tools,things_tools,things_tools,needle,1,star,NEE,things_tools;needle;star;neutrino;emoji,svg/master/things_tools_needle_star_01.svg,png/{theme}/{size}/things_tools_needle_star_01.png
NEO00167,167,things_tools_button_heart_01,button heart 1,things_tools,things_tools,things_tools,button,1,heart,BUT,things_tools;button;heart;neutrino;emoji,svg/master/things_tools_button_heart_01.svg,png/{theme}/{size}/things_tools_button_heart_01.png
NEO00168,168,things_tools_zipper_bolt_01,zipper bolt 1,things_tools,things_tools,things_tools,zipper,1,bolt,ZIP,things_tools;zipper;bolt;neutrino;emoji,svg/master/things_tools_zipper_bolt_01.svg,png/{theme}/{size}/things_tools_zipper_bolt_01.png
NEO00169,169,things_tools_rope_check_01,rope check 1,things_tools,things_tools,things_tools,rope,1,check,ROP,things_tools;rope;check;neutrino;emoji,svg/master/things_tools_rope_check_01.svg,png/{theme}/{size}/things_tools_rope_check_01.png
NEO00170,170,things_tools_chain_plus_01,chain plus 1,things_tools,things_tools,things_tools,chain,1,plus,CHA,things_tools;chain;plus;neutrino;emoji,svg/master/things_tools_chain_plus_01.svg,png/{theme}/{size}/things_tools_chain_plus_01.png
NEO00171,171,things_tools_anchor_minus_01,anchor minus 1,things_tools,things_tools,things_tools,anchor,1,minus,ANC,things_tools;anchor;minus;neutrino;emoji,svg/master/things_tools_anchor_minus_01.svg,png/{theme}/{size}/things_tools_anchor_minus_01.png
NEO00172,172,things_tools_gear_alert_01,gear alert 1,things_tools,things_tools,things_tools,gear,1,alert,GEA,things_tools;gear;alert;neutrino;emoji,svg/master/things_tools_gear_alert_01.svg,png/{theme}/{size}/things_tools_gear_alert_01.png
NEO00173,173,things_tools_cog_music_01,cog music 1,things_tools,things_tools,things_tools,cog,1,music,COG,things_tools;cog;music;neutrino;emoji,svg/master/things_tools_cog_music_01.svg,png/{theme}/{size}/things_tools_cog_music_01.png
NEO00174,174,things_tools_battery_motion_01,battery motion 1,things_tools,things_tools,things_tools,battery,1,motion,BAT,things_tools;battery;motion;neutrino;emoji,svg/master/things_tools_battery_motion_01.svg,png/{theme}/{size}/things_tools_battery_motion_01.png
NEO00175,175,things_tools_plug_sleep_01,plug sleep 1,things_tools,things_tools,things_tools,plug,1,sleep,PLU,things_tools;plug;sleep;neutrino;emoji,svg/master/things_tools_plug_sleep_01.svg,png/{theme}/{size}/things_tools_plug_sleep_01.png
NEO00176,176,things_tools_switch_glow_01,switch glow 1,things_tools,things_tools,things_tools,switch,1,glow,SWI,things_tools;switch;glow;neutrino;emoji,svg/master/things_tools_switch_glow_01.svg,png/{theme}/{size}/things_tools_switch_glow_01.png
NEO00177,177,things_tools_bulb_double_01,bulb double 1,things_tools,things_tools,things_tools,bulb,1,double,BUL,things_tools;bulb;double;neutrino;emoji,svg/master/things_tools_bulb_double_01.svg,png/{theme}/{size}/things_tools_bulb_double_01.png
NEO00178,178,things_tools_fan_tiny_01,fan tiny 1,things_tools,things_tools,things_tools,fan,1,tiny,FAN,things_tools;fan;tiny;neutrino;emoji,svg/master/things_tools_fan_tiny_01.svg,png/{theme}/{size}/things_tools_fan_tiny_01.png
NEO00179,179,things_tools_thermometer_round_01,thermometer round 1,things_tools,things_tools,things_tools,thermometer,1,round,THE,things_tools;thermometer;round;neutrino;emoji,svg/master/things_tools_thermometer_round_01.svg,png/{theme}/{size}/things_tools_thermometer_round_01.png
NEO00180,180,things_tools_bucket_square_01,bucket square 1,things_tools,things_tools,things_tools,bucket,1,square,BUC,things_tools;bucket;square;neutrino;emoji,svg/master/things_tools_bucket_square_01.svg,png/{theme}/{size}/things_tools_bucket_square_01.png
